,sub_center_id,Months_id,Months,Scores,Clusters
980,16695.0,12,01-Jan-2018,1.580204977860861,1
981,16698.0,12,01-Jan-2018,1.5503163321721334,0
982,16699.0,12,01-Jan-2018,1.7365985643629314,0
983,19070.0,12,01-Jan-2018,2.1698869640689957,1
984,19072.0,12,01-Jan-2018,1.2941570648857827,0
985,16013.0,13,01-Feb-2018,2.1698869640689957,1
986,16160.0,13,01-Feb-2018,1.7478055529081207,0
987,16161.0,13,01-Feb-2018,1.695924349740386,0
988,16171.0,13,01-Feb-2018,1.8724345425994207,0
989,16178.0,13,01-Feb-2018,2.054204707308963,1
990,16182.0,13,01-Feb-2018,1.892822630870828,1
991,16184.0,13,01-Feb-2018,2.038019479793377,1
992,16185.0,13,01-Feb-2018,2.090671362977529,1
993,16190.0,13,01-Feb-2018,1.819877729086035,1
994,16194.0,13,01-Feb-2018,2.0867578081405664,1
995,16196.0,13,01-Feb-2018,1.7518511754359485,0
996,16198.0,13,01-Feb-2018,1.5365749139259164,0
997,16199.0,13,01-Feb-2018,1.7100917957383686,0
998,16200.0,13,01-Feb-2018,1.7186339352239899,0
999,16210.0,13,01-Feb-2018,1.974298001391296,1
1000,16216.0,13,01-Feb-2018,1.5003937010297215,0
1001,16218.0,13,01-Feb-2018,1.8655637525303737,1
1002,16222.0,13,01-Feb-2018,1.5694682582064754,0
1003,16230.0,13,01-Feb-2018,1.6587600767354065,0
1004,16234.0,13,01-Feb-2018,1.686397644560317,0
1005,16239.0,13,01-Feb-2018,1.7068379369548825,0
1006,16248.0,13,01-Feb-2018,1.9269587565332242,1
1007,16250.0,13,01-Feb-2018,1.9272646317335396,0
1008,16259.0,13,01-Feb-2018,1.7088628015380907,0
1009,16263.0,13,01-Feb-2018,1.9243024673000335,1
1010,16397.0,13,01-Feb-2018,1.6487920571244692,0
1011,16401.0,13,01-Feb-2018,1.729788232534139,0
1012,16404.0,13,01-Feb-2018,1.7348209592262218,0
1013,16407.0,13,01-Feb-2018,2.155052186717006,1
1014,16408.0,13,01-Feb-2018,2.167976269207706,1
1015,16410.0,13,01-Feb-2018,1.707983639309133,0
1016,16414.0,13,01-Feb-2018,1.9169852965735241,1
1017,16532.0,13,01-Feb-2018,1.7217028863231227,0
1018,16536.0,13,01-Feb-2018,2.1408962853500664,1
1019,16537.0,13,01-Feb-2018,1.9272646317335396,0
1020,16538.0,13,01-Feb-2018,1.7441374316810325,0
1021,16546.0,13,01-Feb-2018,1.9019798049834098,0
1022,16548.0,13,01-Feb-2018,1.903413926117793,0
1023,16552.0,13,01-Feb-2018,1.9272646317335396,0
1024,16556.0,13,01-Feb-2018,1.936556005636874,0
1025,16566.0,13,01-Feb-2018,1.76944695528554,0
1026,16567.0,13,01-Feb-2018,2.0867578081405664,1
1027,16569.0,13,01-Feb-2018,2.039985437705866,1
1028,16571.0,13,01-Feb-2018,1.9272646317335396,0
1029,16575.0,13,01-Feb-2018,1.9272646317335396,0
1030,16577.0,13,01-Feb-2018,1.9272646317335396,0
1031,16578.0,13,01-Feb-2018,1.962014011587265,0
1032,16579.0,13,01-Feb-2018,1.7059013987094735,0
1033,16582.0,13,01-Feb-2018,1.5799854403900242,0
1034,16588.0,13,01-Feb-2018,1.6489722778975162,0
1035,16594.0,13,01-Feb-2018,1.7149977148742295,0
1036,16595.0,13,01-Feb-2018,2.068002232669515,1
1037,16604.0,13,01-Feb-2018,1.666178360180735,0
1038,16605.0,13,01-Feb-2018,1.9289109236481399,1
1039,16609.0,13,01-Feb-2018,1.7465826775242423,0
1040,16616.0,13,01-Feb-2018,2.1698869640689957,1
1041,16623.0,13,01-Feb-2018,1.9325609219150517,0
1042,16634.0,13,01-Feb-2018,1.9712937258130687,0
1043,16639.0,13,01-Feb-2018,1.9288088137566006,0
1044,16643.0,13,01-Feb-2018,1.6763681791656164,0
1045,16645.0,13,01-Feb-2018,1.5228733256143108,0
1046,16652.0,13,01-Feb-2018,1.6911483901628326,0
1047,16654.0,13,01-Feb-2018,1.6489722778975162,0
1048,16658.0,13,01-Feb-2018,1.7904518019031632,0
1049,16663.0,13,01-Feb-2018,1.707983639309133,0
1050,16668.0,13,01-Feb-2018,1.7698162871469454,0
1051,16677.0,13,01-Feb-2018,1.7993873337144222,1
1052,16680.0,13,01-Feb-2018,1.7336247243004719,0
1053,16682.0,13,01-Feb-2018,1.649612220232116,0
1054,16685.0,13,01-Feb-2018,1.6221127591917235,0
1055,16687.0,13,01-Feb-2018,2.0867578081405664,1
1056,16689.0,13,01-Feb-2018,1.9272646317335396,0
1057,16692.0,13,01-Feb-2018,1.5589233702485317,0
1058,16695.0,13,01-Feb-2018,1.692905254433791,0
1059,16698.0,13,01-Feb-2018,1.6142919231038806,0
1060,16699.0,13,01-Feb-2018,1.6605206925939622,0
1061,19070.0,13,01-Feb-2018,2.1698869640689957,1
1062,19072.0,13,01-Feb-2018,1.6489722778975162,0
1063,16013.0,14,01-Mar-2018,2.155052186717006,1
1064,16160.0,14,01-Mar-2018,1.7166080837667175,0
1065,16161.0,14,01-Mar-2018,1.5039011961137683,0
1066,16171.0,14,01-Mar-2018,1.6852261115662739,0
1067,16178.0,14,01-Mar-2018,1.947474832966998,0
1068,16182.0,14,01-Mar-2018,1.9111104198718665,1
1069,16184.0,14,01-Mar-2018,1.788755365743308,0
1070,16185.0,14,01-Mar-2018,2.168517730359885,1
1071,16190.0,14,01-Mar-2018,1.8040415404540264,0
1072,16194.0,14,01-Mar-2018,1.7079016889391636,0
1073,16196.0,14,01-Mar-2018,1.738957951953025,0
1074,16198.0,14,01-Mar-2018,1.6247837026623677,0
1075,16199.0,14,01-Mar-2018,1.613203555651908,0
1076,16200.0,14,01-Mar-2018,1.6819869889694514,0
1077,16210.0,14,01-Mar-2018,1.8450779669961637,1
1078,16216.0,14,01-Mar-2018,1.6544784771503818,0
1079,16218.0,14,01-Mar-2018,1.831525901100657,0
1080,16222.0,14,01-Mar-2018,1.4408518617825852,0
1081,16230.0,14,01-Mar-2018,1.6251280426547845,0
1082,16234.0,14,01-Mar-2018,1.651325031117128,0
1083,16239.0,14,01-Mar-2018,1.4860831702419706,0
1084,16248.0,14,01-Mar-2018,2.1516530697626357,1
1085,16250.0,14,01-Mar-2018,1.9272646317335396,0
1086,16259.0,14,01-Mar-2018,1.733954857735114,0
1087,16263.0,14,01-Mar-2018,1.8969172073382015,1
1088,16404.0,14,01-Mar-2018,1.6927387848786517,0
1089,16407.0,14,01-Mar-2018,2.1698869640689957,1
1090,16408.0,14,01-Mar-2018,1.6489722778975162,0
1091,16410.0,14,01-Mar-2018,1.6605206925939622,0
1092,16414.0,14,01-Mar-2018,2.0867578081405664,1
1093,16532.0,14,01-Mar-2018,1.8528322008391716,0
1094,16536.0,14,01-Mar-2018,1.7572635318867182,1
1095,16537.0,14,01-Mar-2018,1.7429601418359049,0
1096,16538.0,14,01-Mar-2018,1.9272646317335396,0
1097,16546.0,14,01-Mar-2018,1.9526015616248216,0
1098,16548.0,14,01-Mar-2018,1.9849808282058974,0
1099,16552.0,14,01-Mar-2018,1.996696564828279,0
1100,16556.0,14,01-Mar-2018,1.9272646317335396,0
1101,16566.0,14,01-Mar-2018,1.7323841244116869,0
1102,16567.0,14,01-Mar-2018,1.9346091739906646,1
1103,16569.0,14,01-Mar-2018,2.1677258494034874,1
1104,16575.0,14,01-Mar-2018,2.159814962074032,1
1105,16577.0,14,01-Mar-2018,1.9712937258130687,0
1106,16578.0,14,01-Mar-2018,1.6696308535760553,0
1107,16579.0,14,01-Mar-2018,1.871924110018659,1
1108,16582.0,14,01-Mar-2018,1.6489722778975162,0
1109,16588.0,14,01-Mar-2018,1.6549969442882444,0
1110,16595.0,14,01-Mar-2018,2.0867578081405664,1
1111,16604.0,14,01-Mar-2018,1.7795767471670103,0
1112,16605.0,14,01-Mar-2018,1.9272257200828626,1
1113,16609.0,14,01-Mar-2018,1.727611082400651,0
1114,16616.0,14,01-Mar-2018,1.9764648325666092,1
1115,16623.0,14,01-Mar-2018,1.5325945365001572,0
1116,16634.0,14,01-Mar-2018,1.962014011587265,0
1117,16639.0,14,01-Mar-2018,1.9272646317335396,0
1118,16643.0,14,01-Mar-2018,1.7328122307158929,0
1119,16645.0,14,01-Mar-2018,1.7310484298108306,0
1120,16652.0,14,01-Mar-2018,1.3266074411464241,0
1121,16654.0,14,01-Mar-2018,1.6507702781552007,0
1122,16658.0,14,01-Mar-2018,1.7426018643858503,0
1123,16663.0,14,01-Mar-2018,1.6730175615811087,0
1124,16668.0,14,01-Mar-2018,1.883848989499144,1
1125,16677.0,14,01-Mar-2018,1.4314795872332648,0
1126,16680.0,14,01-Mar-2018,1.6570904265246218,0
1127,16682.0,14,01-Mar-2018,1.6540464025811312,0
1128,16685.0,14,01-Mar-2018,1.4357941700304535,0
1129,16687.0,14,01-Mar-2018,2.1471669416246755,1
1130,16689.0,14,01-Mar-2018,1.6835984693996513,0
1131,16692.0,14,01-Mar-2018,1.9272646317335396,0
1132,16695.0,14,01-Mar-2018,1.7699841852085525,0
1133,16698.0,14,01-Mar-2018,1.6491809105967232,0
1134,16699.0,14,01-Mar-2018,1.7114260028501629,0
1135,19070.0,14,01-Mar-2018,2.1698869640689957,1
1136,19072.0,14,01-Mar-2018,1.651352139883784,0
1137,16013.0,15,01-Apr-2018,2.162856737388797,1
1138,16160.0,15,01-Apr-2018,1.841802323536532,0
1139,16161.0,15,01-Apr-2018,1.6498417701273629,0
1140,16171.0,15,01-Apr-2018,1.9141239040404732,0
1141,16178.0,15,01-Apr-2018,1.9645850945230416,0
1142,16182.0,15,01-Apr-2018,2.016225233147716,1
1143,16184.0,15,01-Apr-2018,1.9506687408076766,1
1144,16185.0,15,01-Apr-2018,2.157708153872847,1
1145,16190.0,15,01-Apr-2018,1.7781119928861528,0
1146,16194.0,15,01-Apr-2018,1.739071043668579,0
1147,16196.0,15,01-Apr-2018,1.9072347602804076,0
1148,16198.0,15,01-Apr-2018,1.6642016612552923,0
1149,16199.0,15,01-Apr-2018,1.781604029770728,0
1150,16200.0,15,01-Apr-2018,1.7088332534868487,0
1151,16210.0,15,01-Apr-2018,1.894211454792127,1
1152,16216.0,15,01-Apr-2018,1.569728153622201,0
1153,16218.0,15,01-Apr-2018,1.8662488458710864,1
1154,16222.0,15,01-Apr-2018,1.870943095829793,0
1155,16230.0,15,01-Apr-2018,1.7570786983641806,0
1156,16234.0,15,01-Apr-2018,1.7465826775242423,0
1157,16239.0,15,01-Apr-2018,1.659177124099132,0
1158,16248.0,15,01-Apr-2018,1.9118375085791655,1
1159,16250.0,15,01-Apr-2018,1.6892487996235392,0
1160,16259.0,15,01-Apr-2018,1.5151506981442702,0
1161,16263.0,15,01-Apr-2018,1.903378909431548,1
1162,16397.0,15,01-Apr-2018,1.6487920571244692,0
1163,16401.0,15,01-Apr-2018,2.1698869640689957,1
1164,16404.0,15,01-Apr-2018,1.742077233187201,0
1165,16407.0,15,01-Apr-2018,2.1698869640689957,1
1166,16408.0,15,01-Apr-2018,2.0867578081405664,1
1167,16410.0,15,01-Apr-2018,1.6642016612552923,0
1168,16414.0,15,01-Apr-2018,2.1698869640689957,1
1169,16532.0,15,01-Apr-2018,2.084770926707973,1
1170,16536.0,15,01-Apr-2018,1.6309885107454443,1
1171,16537.0,15,01-Apr-2018,1.6971547599032284,0
1172,16538.0,15,01-Apr-2018,1.9272646317335396,0
1173,16541.0,15,01-Apr-2018,2.1698869640689957,1
1174,16546.0,15,01-Apr-2018,1.9304153397454014,0
1175,16548.0,15,01-Apr-2018,2.0297278315961664,0
1176,16552.0,15,01-Apr-2018,1.9272646317335396,0
1177,16556.0,15,01-Apr-2018,1.9272646317335396,0
1178,16566.0,15,01-Apr-2018,1.9446801538085625,0
1179,16567.0,15,01-Apr-2018,1.9022009322037277,1
1180,16569.0,15,01-Apr-2018,2.0892502143168357,1
1181,16571.0,15,01-Apr-2018,1.9272646317335396,0
1182,16575.0,15,01-Apr-2018,2.1314543100720225,1
1183,16577.0,15,01-Apr-2018,1.9272646317335396,0
1184,16578.0,15,01-Apr-2018,1.8746325707046962,1
1185,16579.0,15,01-Apr-2018,1.7059013987094735,0
1186,16582.0,15,01-Apr-2018,1.561327451454277,0
1187,16588.0,15,01-Apr-2018,1.5354831874441905,0
1188,16594.0,15,01-Apr-2018,1.822886937153201,0
1189,16595.0,15,01-Apr-2018,1.8839828906161866,1
1190,16604.0,15,01-Apr-2018,1.6402908910736846,0
1191,16605.0,15,01-Apr-2018,1.921776780585552,1
1192,16609.0,15,01-Apr-2018,1.6577299623488955,0
1193,16616.0,15,01-Apr-2018,2.159814962074032,1
1194,16623.0,15,01-Apr-2018,1.9272646317335396,0
1195,16634.0,15,01-Apr-2018,1.8022869496222595,0
1196,16639.0,15,01-Apr-2018,1.9547227914588023,0
1197,16643.0,15,01-Apr-2018,1.8936517870066365,0
1198,16645.0,15,01-Apr-2018,1.772596304049869,0
1199,16652.0,15,01-Apr-2018,1.4513686306348095,0
1200,16654.0,15,01-Apr-2018,1.6498196576245148,0
1201,16658.0,15,01-Apr-2018,1.9284564005327456,0
1202,16663.0,15,01-Apr-2018,1.705632534583554,0
1203,16668.0,15,01-Apr-2018,1.8328029169235758,0
1204,16677.0,15,01-Apr-2018,2.054622477688307,1
1205,16680.0,15,01-Apr-2018,1.8151658367958206,1
1206,16682.0,15,01-Apr-2018,1.6488403362557098,0
1207,16685.0,15,01-Apr-2018,1.697346662432043,0
1208,16687.0,15,01-Apr-2018,1.7585127095659832,0
1209,16689.0,15,01-Apr-2018,1.9272646317335396,0
1210,16692.0,15,01-Apr-2018,2.0867578081405664,1
1211,16695.0,15,01-Apr-2018,1.9272646317335396,0
1212,16698.0,15,01-Apr-2018,1.64316319221274,0
1213,16699.0,15,01-Apr-2018,1.649044796963733,0
1214,19070.0,15,01-Apr-2018,2.0867578081405664,1
1215,19072.0,15,01-Apr-2018,1.669868343515317,0
1216,16013.0,16,01-May-2018,2.0630286036653707,1
1217,16160.0,16,01-May-2018,1.966826714088406,0
1218,16161.0,16,01-May-2018,1.807071094742598,0
1219,16171.0,16,01-May-2018,1.8302370392157499,0
1220,16178.0,16,01-May-2018,1.9108341586414743,0
1221,16182.0,16,01-May-2018,1.8572806484209734,0
1222,16184.0,16,01-May-2018,1.9096619171381628,1
1223,16185.0,16,01-May-2018,1.7222459858272892,0
1224,16190.0,16,01-May-2018,1.9315066368840468,0
1225,16194.0,16,01-May-2018,1.9200953850167364,0
1226,16196.0,16,01-May-2018,1.5386523376749708,0
1227,16198.0,16,01-May-2018,1.7807479925993437,0
1228,16199.0,16,01-May-2018,1.6692937168636326,0
1229,16200.0,16,01-May-2018,1.7661995882417918,0
1230,16210.0,16,01-May-2018,1.5965257297547013,1
1231,16216.0,16,01-May-2018,1.6490149628370765,0
1232,16218.0,16,01-May-2018,1.8792456919813194,0
1233,16222.0,16,01-May-2018,1.657248061726065,0
1234,16230.0,16,01-May-2018,1.031435649803154,0
1235,16234.0,16,01-May-2018,1.8914476945054373,0
1236,16239.0,16,01-May-2018,1.4810063475641704,0
1237,16248.0,16,01-May-2018,2.1528852290249065,1
1238,16250.0,16,01-May-2018,1.9272646317335396,0
1239,16259.0,16,01-May-2018,1.6489722778975162,0
1240,16263.0,16,01-May-2018,1.9119079201635611,1
1241,16397.0,16,01-May-2018,1.6512531227112255,0
1242,16401.0,16,01-May-2018,1.8766483045488505,1
1243,16404.0,16,01-May-2018,1.849140757069713,1
1244,16407.0,16,01-May-2018,1.7118437983356287,1
1245,16408.0,16,01-May-2018,2.1698869640689957,1
1246,16410.0,16,01-May-2018,1.9272646317335396,0
1247,16414.0,16,01-May-2018,1.6889991421630641,0
1248,16532.0,16,01-May-2018,1.745229769084872,0
1249,16536.0,16,01-May-2018,1.825242847380813,1
1250,16537.0,16,01-May-2018,1.3791126798771436,0
1251,16538.0,16,01-May-2018,2.031768540790234,0
1252,16541.0,16,01-May-2018,1.9272646317335396,0
1253,16552.0,16,01-May-2018,1.9272646317335396,0
1254,16556.0,16,01-May-2018,1.9272646317335396,0
1255,16566.0,16,01-May-2018,1.9412821702256509,0
1256,16567.0,16,01-May-2018,1.8839828906161866,1
1257,16569.0,16,01-May-2018,2.135732509424834,1
1258,16571.0,16,01-May-2018,1.7807479925993437,0
1259,16575.0,16,01-May-2018,2.0867578081405664,1
1260,16577.0,16,01-May-2018,1.6889991421630641,0
1261,16578.0,16,01-May-2018,1.5662878056473082,0
1262,16579.0,16,01-May-2018,1.9272646317335396,0
1263,16582.0,16,01-May-2018,1.7016410831828823,0
1264,16588.0,16,01-May-2018,1.4171593438156977,0
1265,16594.0,16,01-May-2018,1.9272646317335396,0
1266,16595.0,16,01-May-2018,2.162856737388797,1
1267,16604.0,16,01-May-2018,1.9167138688795338,0
1268,16605.0,16,01-May-2018,1.907797814477048,1
1269,16609.0,16,01-May-2018,1.6671143844597347,0
1270,16616.0,16,01-May-2018,1.9262264106420761,1
1271,16623.0,16,01-May-2018,1.7235075039415289,0
1272,16634.0,16,01-May-2018,1.9712937258130687,0
1273,16639.0,16,01-May-2018,1.9507900367207074,0
1274,16643.0,16,01-May-2018,1.82180493575787,0
1275,16645.0,16,01-May-2018,1.6851870528948834,0
1276,16652.0,16,01-May-2018,1.3531942789415394,0
1277,16654.0,16,01-May-2018,1.6489722778975162,0
1278,16658.0,16,01-May-2018,1.8137628647033381,0
1279,16663.0,16,01-May-2018,1.6730175615811087,0
1280,16668.0,16,01-May-2018,1.7294402154751614,0
1281,16677.0,16,01-May-2018,1.9289724815298765,1
1282,16680.0,16,01-May-2018,1.6666827044502017,0
1283,16682.0,16,01-May-2018,1.6499221838817526,0
1284,16685.0,16,01-May-2018,1.554823503489846,0
1285,16687.0,16,01-May-2018,2.054204707308963,1
1286,16689.0,16,01-May-2018,1.9272646317335396,0
1287,16695.0,16,01-May-2018,1.9272646317335396,0
1288,16698.0,16,01-May-2018,1.649594753925748,0
1289,16699.0,16,01-May-2018,1.6795035278034334,0
1290,19072.0,16,01-May-2018,1.5902830509126369,0
1291,16013.0,17,01-Jun-2018,1.982952843762552,1
1292,16160.0,17,01-Jun-2018,1.794726049589619,0
1293,16161.0,17,01-Jun-2018,1.5112423144160962,0
1294,16171.0,17,01-Jun-2018,1.9131884193918398,0
1295,16178.0,17,01-Jun-2018,2.07096641137843,1
1296,16182.0,17,01-Jun-2018,2.0396298503581747,1
1297,16184.0,17,01-Jun-2018,1.878681249463074,1
1298,16185.0,17,01-Jun-2018,2.007897272123057,0
1299,16190.0,17,01-Jun-2018,1.6697072247408906,0
1300,16194.0,17,01-Jun-2018,1.938633684195023,0
1301,16196.0,17,01-Jun-2018,1.6498533961779445,0
1302,16198.0,17,01-Jun-2018,1.5055843700120062,0
1303,16199.0,17,01-Jun-2018,1.6124230091437497,0
1304,16200.0,17,01-Jun-2018,1.6598222120190318,0
1305,16210.0,17,01-Jun-2018,1.852244143784102,1
1306,16216.0,17,01-Jun-2018,1.660261910054086,0
1307,16218.0,17,01-Jun-2018,1.8188219464348123,1
1308,16222.0,17,01-Jun-2018,1.7492244992543706,0
1309,16230.0,17,01-Jun-2018,1.525672769039051,0
1310,16234.0,17,01-Jun-2018,1.8853661654505145,0
1311,16239.0,17,01-Jun-2018,1.4860378771605096,0
1312,16248.0,17,01-Jun-2018,1.883186207531011,1
1313,16250.0,17,01-Jun-2018,1.9272646317335396,0
1314,16259.0,17,01-Jun-2018,1.3876157859975684,0
1315,16263.0,17,01-Jun-2018,1.8800846828582514,1
1316,16397.0,17,01-Jun-2018,1.9272646317335396,0
1317,16401.0,17,01-Jun-2018,1.8951434702451602,1
1318,16404.0,17,01-Jun-2018,1.9272257200828626,1
1319,16407.0,17,01-Jun-2018,1.9776927436417462,1
1320,16410.0,17,01-Jun-2018,1.7090105198640944,0
1321,16414.0,17,01-Jun-2018,2.1698869640689957,1
1322,16532.0,17,01-Jun-2018,1.8835758780755576,1
1323,16536.0,17,01-Jun-2018,1.8369941809576107,1
1324,16537.0,17,01-Jun-2018,1.3483572278414722,0
1325,16538.0,17,01-Jun-2018,1.8955444690254633,0
1326,16541.0,17,01-Jun-2018,2.0867578081405664,1
1327,16552.0,17,01-Jun-2018,1.9272646317335396,0
1328,16556.0,17,01-Jun-2018,1.962014011587265,0
1329,16566.0,17,01-Jun-2018,1.9273389334099682,0
1330,16567.0,17,01-Jun-2018,2.041756245557937,1
1331,16569.0,17,01-Jun-2018,2.1057432852866045,1
1332,16571.0,17,01-Jun-2018,1.6535835121842257,0
1333,16575.0,17,01-Jun-2018,2.1471669416246755,1
1334,16577.0,17,01-Jun-2018,1.9446801538085625,0
1335,16578.0,17,01-Jun-2018,1.7721092849701547,0
1336,16579.0,17,01-Jun-2018,1.9712937258130687,0
1337,16582.0,17,01-Jun-2018,1.679984170079899,0
1338,16588.0,17,01-Jun-2018,1.6489722778975162,0
1339,16594.0,17,01-Jun-2018,1.3702130549540699,0
1340,16595.0,17,01-Jun-2018,1.7650360893437727,0
1341,16604.0,17,01-Jun-2018,1.696192110812563,0
1342,16605.0,17,01-Jun-2018,2.031768540790234,0
1343,16609.0,17,01-Jun-2018,1.6441149539049982,0
1344,16616.0,17,01-Jun-2018,1.916889278463628,1
1345,16623.0,17,01-Jun-2018,1.9272646317335396,0
1346,16634.0,17,01-Jun-2018,1.5629783300199487,1
1347,16639.0,17,01-Jun-2018,1.9712937258130687,0
1348,16643.0,17,01-Jun-2018,1.5672363326273513,0
1349,16645.0,17,01-Jun-2018,2.047196462348835,1
1350,16652.0,17,01-Jun-2018,1.3628935082283846,0
1351,16654.0,17,01-Jun-2018,1.6127833821823514,0
1352,16658.0,17,01-Jun-2018,1.9126822152055964,0
1353,16663.0,17,01-Jun-2018,1.6130638119058511,0
1354,16668.0,17,01-Jun-2018,1.6889991421630641,0
1355,16677.0,17,01-Jun-2018,1.9498208134917667,0
1356,16680.0,17,01-Jun-2018,1.642494760916266,0
1357,16682.0,17,01-Jun-2018,1.6540464025811312,0
1358,16685.0,17,01-Jun-2018,1.4203692289414698,0
1359,16687.0,17,01-Jun-2018,2.116600870494997,1
1360,16689.0,17,01-Jun-2018,1.7152879839102209,0
1361,16695.0,17,01-Jun-2018,1.7653526893762088,0
1362,16698.0,17,01-Jun-2018,1.7209114177300104,0
1363,16699.0,17,01-Jun-2018,1.656416489427872,0
1364,19070.0,17,01-Jun-2018,1.9827860478450177,1
1365,19072.0,17,01-Jun-2018,1.4940460709964725,0
1366,16013.0,18,01-Jul-2018,2.1314543100720225,1
1367,16160.0,18,01-Jul-2018,1.640548589400356,0
1368,16161.0,18,01-Jul-2018,1.5601274084338983,0
1369,16171.0,18,01-Jul-2018,1.6842854580526363,0
1370,16178.0,18,01-Jul-2018,2.1049429642515705,1
1371,16182.0,18,01-Jul-2018,2.012848429294031,1
1372,16184.0,18,01-Jul-2018,2.1124920512283425,1
1373,16185.0,18,01-Jul-2018,2.1314543100720225,1
1374,16190.0,18,01-Jul-2018,1.6955232413327488,0
1375,16194.0,18,01-Jul-2018,1.9272646317335396,0
1376,16196.0,18,01-Jul-2018,1.9662250739229592,0
1377,16198.0,18,01-Jul-2018,1.9510666020004117,1
1378,16199.0,18,01-Jul-2018,1.5904263998627597,0
1379,16200.0,18,01-Jul-2018,1.6490028985822573,0
1380,16210.0,18,01-Jul-2018,1.5690382387666835,1
1381,16216.0,18,01-Jul-2018,1.5300576996300708,0
1382,16218.0,18,01-Jul-2018,1.840265296292745,0
1383,16222.0,18,01-Jul-2018,1.7252579478059624,0
1384,16230.0,18,01-Jul-2018,1.6809823925288447,0
1385,16234.0,18,01-Jul-2018,1.8192123536809124,0
1386,16239.0,18,01-Jul-2018,1.639704246147547,0
1387,16248.0,18,01-Jul-2018,1.8787042612819058,1
1388,16250.0,18,01-Jul-2018,1.9293012406970678,0
1389,16259.0,18,01-Jul-2018,1.5786971178478721,2
1390,16263.0,18,01-Jul-2018,1.4310796605070544,0
1391,16401.0,18,01-Jul-2018,2.1698869640689957,1
1392,16404.0,18,01-Jul-2018,1.7807479925993437,0
1393,16407.0,18,01-Jul-2018,2.1698869640689957,1
1394,16410.0,18,01-Jul-2018,1.651325031117128,0
1395,16414.0,18,01-Jul-2018,2.1698869640689957,1
1396,16532.0,18,01-Jul-2018,1.7316100890979347,0
1397,16536.0,18,01-Jul-2018,1.916209726292014,0
1398,16537.0,18,01-Jul-2018,1.6489722778975162,0
1399,16538.0,18,01-Jul-2018,1.9272646317335396,0
1400,16541.0,18,01-Jul-2018,1.9272646317335396,0
1401,16552.0,18,01-Jul-2018,1.9272646317335396,0
1402,16556.0,18,01-Jul-2018,1.6889991421630641,0
1403,16566.0,18,01-Jul-2018,1.8493326813953066,0
1404,16567.0,18,01-Jul-2018,1.8952170458359865,1
1405,16569.0,18,01-Jul-2018,2.1324345964580758,1
1406,16571.0,18,01-Jul-2018,1.654826150814636,0
1407,16575.0,18,01-Jul-2018,1.568265502341533,0
1408,16577.0,18,01-Jul-2018,1.996696564828279,0
1409,16578.0,18,01-Jul-2018,1.5135161487499937,0
1410,16579.0,18,01-Jul-2018,1.7413097451356334,0
1411,16582.0,18,01-Jul-2018,1.7974391296498486,0
1412,16588.0,18,01-Jul-2018,1.4957177711268526,0
1413,16594.0,18,01-Jul-2018,1.9289109236481399,1
1414,16595.0,18,01-Jul-2018,1.7886889822842498,0
1415,16604.0,18,01-Jul-2018,1.429515734231365,0
1416,16605.0,18,01-Jul-2018,1.6738172410574736,0
1417,16609.0,18,01-Jul-2018,1.9660657111232198,0
1418,16616.0,18,01-Jul-2018,2.0019181884354844,1
1419,16623.0,18,01-Jul-2018,1.7611673087606567,0
1420,16634.0,18,01-Jul-2018,1.4589430990305685,0
1421,16639.0,18,01-Jul-2018,1.9547227914588023,0
1422,16643.0,18,01-Jul-2018,2.1471669416246755,1
1423,16645.0,18,01-Jul-2018,1.983451139272116,1
1424,16652.0,18,01-Jul-2018,1.804105703907653,0
1425,16654.0,18,01-Jul-2018,1.6325864099694454,0
1426,16658.0,18,01-Jul-2018,1.8254625969299014,0
1427,16663.0,18,01-Jul-2018,1.9272646317335396,0
1428,16668.0,18,01-Jul-2018,1.6492842387057973,0
1429,16677.0,18,01-Jul-2018,2.167976269207706,1
1430,16680.0,18,01-Jul-2018,1.6716823223701418,0
1431,16682.0,18,01-Jul-2018,1.6514245544430384,0
1432,16685.0,18,01-Jul-2018,1.512839176215458,0
1433,16687.0,18,01-Jul-2018,2.1223883846028384,1
1434,16689.0,18,01-Jul-2018,1.707983639309133,0
1435,16695.0,18,01-Jul-2018,1.6971547599032284,0
1436,16698.0,18,01-Jul-2018,1.747805207390205,0
1437,16699.0,18,01-Jul-2018,1.8368882657127756,0
1438,19070.0,18,01-Jul-2018,2.1698869640689957,1
1439,19072.0,18,01-Jul-2018,1.5125861472880178,0
1440,16013.0,19,01-Aug-2018,1.9272646317335396,0
1441,16160.0,19,01-Aug-2018,1.7529842702501235,0
1442,16161.0,19,01-Aug-2018,1.6851019597303876,0
1443,16171.0,19,01-Aug-2018,1.772841989285041,0
1444,16178.0,19,01-Aug-2018,2.0359392554892373,0
1445,16182.0,19,01-Aug-2018,1.8692159345882553,0
1446,16184.0,19,01-Aug-2018,1.6460304009042266,0
1447,16185.0,19,01-Aug-2018,2.1698869640689957,1
1448,16190.0,19,01-Aug-2018,2.0435907561276374,1
1449,16194.0,19,01-Aug-2018,1.9272646317335396,0
1450,16196.0,19,01-Aug-2018,1.6538964922638795,0
1451,16198.0,19,01-Aug-2018,1.7178787120052497,0
1452,16199.0,19,01-Aug-2018,1.4907560164742792,0
1453,16200.0,19,01-Aug-2018,1.6692937168636326,0
1454,16210.0,19,01-Aug-2018,1.8281927777135114,1
